"","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"30594","found",0,0,0,0,1,0,0,1,0,1
"30595","visiting",0,0,0,0,0,0,0,0,0,0
"30596","museums",0,0,0,0,0,0,0,0,0,0
"30597","family",0,0,0,0,0,0,0,0,0,0
"30598","living",0,0,0,0,0,0,0,0,0,0
"30599","paris",0,0,0,0,0,0,0,0,0,0
"30600","nice",0,0,0,0,0,0,0,0,0,0
"30601","discover",0,0,0,0,0,0,0,0,0,0
"30602","museum",0,0,0,0,0,0,0,0,0,0
"30603","free",0,0,0,0,0,0,0,0,0,0
"30604","we’d",0,0,0,0,0,0,0,0,0,0
"30605","time",0,1,0,0,0,0,0,0,0,0
"30606","british",0,0,0,0,0,0,0,0,0,0
"30607","museum",0,0,0,0,0,0,0,0,0,0
"30608","free",0,0,0,0,0,0,0,0,0,0
"30609","activities",0,0,0,0,0,0,0,0,0,0
"30610","london",0,0,0,0,0,0,0,0,0,0
"30611","pay",0,1,0,0,1,0,0,1,0,1
"30612","manga",0,0,0,0,0,0,0,0,0,0
"30613","exhibit",0,0,0,0,0,0,0,0,0,0
"30614","worth",0,0,0,0,0,0,0,0,0,1
"30615","hotel",0,0,0,0,0,0,0,0,0,0
"30616","modern",0,0,0,0,0,0,0,0,0,0
"30617","decor",0,0,0,0,0,0,0,0,0,0
"30618","beds",0,0,0,0,0,0,0,0,0,0
"30619","comfy",0,0,0,0,0,0,0,0,0,0
"30620","location",0,0,0,0,0,0,0,0,0,0
"30621","city",0,0,0,0,0,0,0,0,0,0
"30622","centre",0,0,0,0,0,0,0,0,0,0
"30623","didnt",0,0,0,0,0,0,0,0,0,0
"30624","pay",0,1,0,0,1,0,0,1,0,1
"30625","extra",0,0,0,0,0,0,0,0,0,1
"30626","preferring",0,0,0,0,0,0,0,0,0,0
"30627","twin",0,0,0,0,0,0,0,0,0,1
"30628","beds",0,0,0,0,0,0,0,0,0,0
"30629","hotels",0,0,0,0,0,0,0,0,0,0
"30630","charge",0,0,0,0,0,0,0,0,0,0
"30631","extra",0,0,0,0,0,0,0,0,0,1
"30632","pillows",0,0,0,0,0,0,0,0,0,0
"30633","nice",0,0,0,0,0,0,0,0,0,0
"30634","quiet",0,0,0,0,0,1,0,0,0,1
"30635","didnt",0,0,0,0,0,0,0,0,0,0
"30636","chance",0,0,0,0,0,0,1,0,0,0
"30637","it’s",0,0,0,0,0,0,0,0,0,0
"30638","free",0,0,0,0,0,0,0,0,0,0
"30639","vault",0,0,0,0,0,0,0,0,0,0
"30640","stolen",1,0,0,0,0,0,0,0,1,0
"30641","controversial",1,0,0,0,0,0,0,0,1,0
"30642","historical",0,0,0,0,0,0,0,0,0,0
"30643","artifacts",0,0,0,0,0,0,0,0,0,0
"30644","world",0,0,0,0,0,0,0,0,0,0
"30645","rosetta",0,0,0,0,0,0,0,0,0,0
"30646","stone",1,0,0,0,0,0,0,0,1,0
"30647","stolen",1,0,0,0,0,0,0,0,1,0
"30648","british",0,0,0,0,0,0,0,0,0,0
"30649","museum",0,0,0,0,0,0,0,0,0,0
"30650","absolutely",0,0,0,0,0,0,0,0,0,0
"30651","preserving",0,0,0,0,0,0,0,0,0,0
"30652","taking",0,0,0,0,0,0,0,0,0,0
"30653","care",0,0,0,0,0,0,0,0,0,0
"30654","crowded",0,0,0,0,0,0,0,0,0,0
"30655","extremely",0,0,0,0,0,0,0,0,0,0
"30656","warm",0,0,0,0,0,0,0,0,0,0
"30657","worth",0,0,0,0,0,0,0,0,0,1
"30658","visit",0,0,0,0,0,0,0,0,0,1
"30659","prepared",0,1,0,0,0,0,0,1,0,1
"30660","water",0,0,0,0,0,0,0,0,0,0
"30661","light",0,0,0,0,0,0,0,0,0,0
"30662","clothing",0,0,0,0,0,0,0,0,0,0
"30663","you’ve",0,0,0,0,0,0,0,0,0,0
"30664","warned",0,1,0,1,0,0,1,0,0,0
"30665","hard",0,0,0,0,0,0,0,0,0,0
"30666","museum",0,0,0,0,0,0,0,0,0,0
"30667","free",0,0,0,0,0,0,0,0,0,0
"30668","donation",0,0,0,0,0,0,0,0,0,1
"30669","map",0,0,0,0,0,0,0,0,0,0
"30670","pull",0,0,0,0,0,0,0,0,0,1
"30671","online",0,0,0,0,0,0,0,0,0,0
"30672","dont",0,0,0,0,0,0,0,0,0,0
"30673","pay",0,1,0,0,1,0,0,1,0,1
"30674","major",0,0,0,0,0,0,0,0,0,1
"30675","attractions",0,0,0,0,0,0,0,0,0,0
"30676","rosetta",0,0,0,0,0,0,0,0,0,0
"30677","stone",1,0,0,0,0,0,0,0,1,0
"30678","elgin",0,0,0,0,0,0,0,0,0,0
"30679","marbles",0,0,0,0,0,0,0,0,0,0
"30680","entire",0,0,0,0,0,0,0,0,0,0
"30681","museum",0,0,0,0,0,0,0,0,0,0
"30682","amazing",0,0,0,0,0,0,0,0,0,0
"30683","displays",0,0,0,0,0,0,0,0,0,0
"30684","tour",0,0,0,0,0,0,0,0,0,0
"30685","guide",0,0,0,0,0,0,0,1,0,1
"30686","youre",0,0,0,0,0,0,0,0,0,0
"30687","anthropology",0,0,0,0,0,0,0,0,0,0
"30688","ancient",0,0,0,0,0,0,0,0,1,0
"30689","civilizations",0,0,0,0,0,0,0,0,0,0
"30690","antiquities",0,0,0,0,0,0,0,0,0,0
"30691","museum",0,0,0,0,0,0,0,0,0,0
"30692","time",0,1,0,0,0,0,0,0,0,0
"30693","drawback",0,0,0,0,0,0,0,0,1,0
"30694","museum",0,0,0,0,0,0,0,0,0,0
"30695","crowdedthis",0,0,0,0,0,0,0,0,0,0
"30696","free",0,0,0,0,0,0,0,0,0,0
"30697","museum",0,0,0,0,0,0,0,0,0,0
"30698","visited",0,0,0,0,0,0,0,0,0,0
"30699","hotel",0,0,0,0,0,0,0,0,0,0
"30700","staying",0,0,0,0,0,0,0,0,0,0
"30701","security",0,0,0,0,0,0,0,0,0,0
"30702","swift",0,0,0,0,0,0,0,0,0,1
"30703","bags",0,0,0,0,0,0,0,0,0,0
"30704","buy",0,0,0,0,0,0,0,0,0,0
"30705","substantial",0,0,0,0,0,0,0,0,0,0
"30706","guides",0,0,0,0,0,0,0,0,0,0
"30707","plan",0,1,0,0,0,0,0,0,0,0
"30708","stay",0,0,0,0,0,0,0,0,0,0
"30709","pick",0,0,0,0,0,0,0,0,0,1
"30710","paper",0,0,0,0,0,0,0,0,0,0
"30711","main",0,0,0,0,0,0,0,0,0,1
"30712","quicker",0,0,0,0,0,0,0,0,0,0
"30713","route",0,0,0,0,0,0,0,0,0,0
"30714","follow",0,0,0,0,0,0,0,0,0,0
"30715","short",0,0,0,0,0,0,0,0,0,0
"30716","attended",0,0,0,0,0,0,0,0,0,0
"30717","exhibition",0,0,0,0,0,0,0,0,0,0
"30718","absence",0,0,0,1,0,1,0,0,1,0
"30719","bm",0,0,0,0,0,0,0,0,0,0
"30720","love",0,0,0,0,1,0,0,0,0,1
"30721","theyve",0,0,0,0,0,0,0,0,0,0
"30722","queues",0,0,0,0,0,0,0,0,0,0
"30723","bag",0,0,0,0,0,0,0,0,0,0
"30724","security",0,0,0,0,0,0,0,0,0,0
"30725","booked",0,0,0,0,0,0,0,0,0,0
"30726","ticket",0,0,0,0,0,0,0,0,0,0
"30727","exhibition",0,0,0,0,0,0,0,0,0,0
"30728","online",0,0,0,0,0,0,0,0,0,0
"30729","whizz",0,0,0,0,0,0,0,0,0,0
"30730","past",0,0,0,0,0,0,0,0,0,0
"30731","vip",0,0,0,0,0,0,0,0,0,0
"30732","queue",0,0,0,0,0,0,0,0,0,0
"30733","straight",0,0,0,0,0,0,0,0,0,0
"30734","main",0,0,0,0,0,0,0,0,0,1
"30735","history",0,0,0,0,0,0,0,0,0,0
"30736","square",0,0,0,0,0,0,0,0,0,0
"30737","inch",0,0,0,0,0,0,0,0,0,0
"30738","museum",0,0,0,0,0,0,0,0,0,0
"30739","world",0,0,0,0,0,0,0,0,0,0
"30740","egyptian",0,0,0,0,0,0,0,0,0,0
"30741","african",0,0,0,0,0,0,0,0,0,0
"30742","exhibits",0,0,0,0,0,0,0,0,0,0
"30743","superb",0,0,0,0,0,0,0,0,0,1
"30744","it’s",0,0,0,0,0,0,0,0,0,0
"30745","free",0,0,0,0,0,0,0,0,0,0
"30746","worth",0,0,0,0,0,0,0,0,0,1
"30747","visit",0,0,0,0,0,0,0,0,0,1
"30748","enjoy",0,1,0,0,1,0,0,1,0,1
"30749","afternoon",0,0,0,0,0,0,0,0,0,0
"30750","tea",0,0,0,0,0,0,0,0,0,0
"30751","cafeteria",0,0,0,0,0,0,0,0,0,0
"30752","british",0,0,0,0,0,0,0,0,0,0
"30753","displaying",0,0,0,0,0,0,0,0,0,0
"30754","exhibits",0,0,0,0,0,0,0,0,0,0
"30755","similar",0,0,0,0,0,0,0,0,0,0
"30756","piece",0,0,0,0,0,0,0,0,0,0
"30757","rock",0,0,0,0,0,0,0,0,0,1
"30758","museum",0,0,0,0,0,0,0,0,0,0
"30759","excellent",0,0,0,0,1,0,0,1,0,1
"30760","museum",0,0,0,0,0,0,0,0,0,0
"30761","youre",0,0,0,0,0,0,0,0,0,0
"30762","history",0,0,0,0,0,0,0,0,0,0
"30763","knowledge",0,0,0,0,0,0,0,0,0,1
"30764","collections",0,0,0,0,0,0,0,0,0,0
"30765","staff",0,0,0,0,0,0,0,0,0,0
"30766","friendly",0,1,0,0,1,0,0,1,0,1
"30767","highly",0,0,0,0,0,0,0,0,0,0
"30768","recommmended",0,0,0,0,0,0,0,0,0,0
"30769","learned",0,0,0,0,0,0,0,0,0,0
"30770","asian",0,0,0,0,0,0,0,0,0,0
"30771","history",0,0,0,0,0,0,0,0,0,0
"30772","egyptian",0,0,0,0,0,0,0,0,0,0
"30773","mommy’s",0,0,0,0,0,0,0,0,0,0
"30774","british",0,0,0,0,0,0,0,0,0,0
"30775","world",0,0,0,0,0,0,0,0,0,0
"30776","colonies",0,0,0,0,0,0,0,0,0,0
"30777","ruling",0,0,0,0,0,0,0,0,0,0
"30778","countriessad",0,0,0,0,0,0,0,0,0,0
"30779","amazing",0,0,0,0,0,0,0,0,0,0
"30780","amazing",0,0,0,0,0,0,0,0,0,0
"30781","visit",0,0,0,0,0,0,0,0,0,1
"30782","alot",0,0,0,0,0,0,0,0,0,0
"30783","explore",0,1,0,0,0,0,0,0,0,0
"30784","miss",0,0,0,0,0,0,0,0,0,0
"30785","you’re",0,0,0,0,0,0,0,0,0,0
"30786","london",0,0,0,0,0,0,0,0,0,0
"30787","free",0,0,0,0,0,0,0,0,0,0
"30788","entry",0,0,0,0,0,0,0,0,0,0
"30789","god",0,1,0,1,1,0,0,1,0,1
"30790","figured",0,0,0,0,0,0,0,0,0,0
"30791","day",0,0,0,0,0,0,0,0,0,0
"30792","museum",0,0,0,0,0,0,0,0,0,0
"30793","poor",0,0,0,0,0,0,0,0,0,0
"30794","assumption",0,0,0,0,0,0,0,0,0,0
"30795","overwhelmed",0,0,0,0,0,1,0,0,1,0
"30796","exhibits",0,0,0,0,0,0,0,0,0,0
"30797","egypt",0,0,0,0,0,0,0,0,0,0
"30798","middle",0,0,0,0,0,0,0,0,0,0
"30799","east",0,0,0,0,0,0,0,0,0,0
"30800","greece",0,0,0,0,0,0,0,0,0,0
"30801","central",0,0,0,0,0,0,0,0,0,0
"30802","visited",0,0,0,0,0,0,0,0,0,0
"30803","family",0,0,0,0,0,0,0,0,0,0
"30804","nice",0,0,0,0,0,0,0,0,0,0
"30805","exhibits",0,0,0,0,0,0,0,0,0,0
"30806","spent",0,0,0,0,0,0,0,0,1,0
"30807","day",0,0,0,0,0,0,0,0,0,0
"30808","brilliant",0,1,0,0,1,0,0,1,0,1
"30809","exhibition",0,0,0,0,0,0,0,0,0,0
"30810","fan",0,0,0,0,0,0,0,0,0,0
"30811","original",0,0,0,0,0,0,0,0,0,0
"30812","art",0,1,0,0,1,1,1,0,0,1
"30813","informative",0,0,0,0,0,0,0,0,0,0
"30814","abit",0,0,0,0,0,0,0,0,0,0
"30815","crowded",0,0,0,0,0,0,0,0,0,0
"30816","exhibition",0,0,0,0,0,0,0,0,0,0
"30817","shop",0,0,0,0,0,0,0,0,0,0
"30818","abit",0,0,0,0,0,0,0,0,0,0
"30819","expensive",0,0,0,0,0,0,0,0,0,0
"30820","didnt",0,0,0,0,0,0,0,0,0,0
"30821","stop",0,0,0,0,0,0,0,0,0,0
"30822","buying",0,0,0,0,0,0,0,0,0,0
"30823","afew",0,0,0,0,0,0,0,0,0,0
"30824","rosetta",0,0,0,0,0,0,0,0,0,0
"30825","stone",1,0,0,0,0,0,0,0,1,0
"30826","mummies",0,0,0,0,0,0,0,0,0,0
"30827","displays",0,0,0,0,0,0,0,0,0,0
"30828","celebrating",0,1,0,0,1,0,0,0,0,1
"30829","world",0,0,0,0,0,0,0,0,0,0
"30830","culturesthis",0,0,0,0,0,0,0,0,0,0
"30831","museum",0,0,0,0,0,0,0,0,0,0
"30832","amazing",0,0,0,0,0,0,0,0,0,0
"30833","downside",0,0,0,0,0,0,0,0,0,0
"30834","absolutely",0,0,0,0,0,0,0,0,0,0
"30835","packed",0,0,0,0,0,0,0,0,0,0
"30836","crowds",0,0,0,0,0,0,0,0,0,0
"30837","navigating",0,0,0,0,0,0,0,0,0,0
"30838","bit",0,0,0,0,0,0,0,0,0,0
"30839","difficult",0,0,0,1,0,0,0,0,0,0
"30840","hit",1,0,0,0,0,0,0,0,1,0
"30841","lower",0,0,0,0,0,1,0,0,1,0
"30842","levels",0,0,0,0,0,0,0,0,0,0
"30843","tour",0,0,0,0,0,0,0,0,0,0
"30844","buses",0,0,0,0,0,0,0,0,0,0
"30845","school",0,0,0,0,0,0,0,1,0,0
"30846","havent",0,0,0,0,0,0,0,0,0,0
"30847","arrived",0,0,0,0,0,0,0,0,0,0
"30848","free",0,0,0,0,0,0,0,0,0,0
"30849","entry",0,0,0,0,0,0,0,0,0,0
"30850","spend",0,0,0,0,0,0,0,0,0,0
"30851","couple",0,0,0,0,0,0,0,0,0,0
"30852","hours",0,0,0,0,0,0,0,0,0,0
"30853","morning",0,0,0,0,0,0,0,0,0,0
"30854","entry",0,0,0,0,0,0,0,0,0,0
"30855","coffee",0,0,0,0,0,0,0,0,0,0
"30856","lower",0,0,0,0,0,1,0,0,1,0
"30857","british",0,0,0,0,0,0,0,0,0,0
"30858","museum",0,0,0,0,0,0,0,0,0,0
"30859","design",0,0,0,0,0,0,0,0,0,0
"30860","style",0,0,0,0,0,0,0,0,0,0
"30861","call",0,0,0,0,0,0,0,0,0,0
"30862","nordic",0,0,0,0,0,0,0,0,0,0
"30863","style",0,0,0,0,0,0,0,0,0,0
"30864","white",0,1,0,0,1,0,0,1,0,1
"30865","lights",0,0,0,0,0,0,0,0,0,0
"30866","views",0,0,0,0,0,0,0,0,0,0
"30867","crowded",0,0,0,0,0,0,0,0,0,0
"30868","feels",0,0,0,0,0,0,0,0,0,0
"30869","visitors",0,0,0,0,0,0,0,0,0,0
"30870","egypt",0,0,0,0,0,0,0,0,0,0
"30871","past",0,0,0,0,0,0,0,0,0,0
"30872","times",0,0,0,0,0,0,0,0,0,0
"30873","subjects",0,0,0,0,0,0,0,0,0,0
"30874","display",0,0,0,0,0,0,0,0,0,0
"30875","wonderful",0,0,0,0,1,0,1,1,0,1
"30876","museum",0,0,0,0,0,0,0,0,0,0
"30877","lots",0,0,0,0,0,0,0,0,0,0
"30878","donation",0,0,0,0,0,0,0,0,0,1
"30879","optional",0,0,0,0,0,0,0,0,0,1
"30880","free",0,0,0,0,0,0,0,0,0,0
"30881","lot",0,0,0,0,0,0,0,0,0,0
"30882","exhibits",0,0,0,0,0,0,0,0,0,0
"30883","easily",0,0,0,0,0,0,0,0,0,0
"30884","spend",0,0,0,0,0,0,0,0,0,0
"30885","entire",0,0,0,0,0,0,0,0,0,0
"30886","day",0,0,0,0,0,0,0,0,0,0
"30887","fascinating",0,0,0,0,0,0,0,0,0,1
"30888","lots",0,0,0,0,0,0,0,0,0,0
"30889","exhibits",0,0,0,0,0,0,0,0,0,0
"30890","concentrate",0,0,0,0,0,0,0,0,0,0
"30891","couple",0,0,0,0,0,0,0,0,0,0
"30892","time",0,1,0,0,0,0,0,0,0,0
"30893","worth",0,0,0,0,0,0,0,0,0,1
"30894","return",0,0,0,0,0,0,0,0,0,0
"30895","visit",0,0,0,0,0,0,0,0,0,1
"30896","huge",0,0,0,0,0,0,0,0,0,0
"30897","worth",0,0,0,0,0,0,0,0,0,1
"30898","visits",0,0,0,0,0,0,0,0,0,0
"30899","lots",0,0,0,0,0,0,0,0,0,0
"30900","plenty",0,0,0,0,0,0,0,0,0,0
"30901","choice",0,0,0,0,0,0,0,0,0,1
"30902","suit",0,0,0,0,0,0,0,0,0,0
"30903","taste",0,0,0,0,0,0,0,0,0,0
"30904","visited",0,0,0,0,0,0,0,0,0,0
"30905","birthday",0,1,0,0,1,0,1,0,0,1
"30906","treat",1,1,1,1,1,1,1,1,1,1
"30907","trip",0,0,0,0,0,0,1,0,0,0
"30908","london",0,0,0,0,0,0,0,0,0,0
"30909","spent",0,0,0,0,0,0,0,0,1,0
"30910","day",0,0,0,0,0,0,0,0,0,0
"30911","gift",0,1,0,0,1,0,1,0,0,1
"30912","store",0,1,0,0,0,0,0,0,0,1
"30913","cafe",0,0,0,0,0,0,0,0,0,1
"30914","school",0,0,0,0,0,0,0,1,0,0
"30915","college",0,0,0,0,0,0,0,0,0,0
"30916","parties",0,0,0,0,0,0,0,0,0,0
"30917","found",0,0,0,0,1,0,0,1,0,1
"30918","egyptian",0,0,0,0,0,0,0,0,0,0
"30919","section",0,0,0,0,0,0,0,0,0,0
"30920","fascinating",0,0,0,0,0,0,0,0,0,1
"30921","experience",0,0,0,0,0,0,0,0,0,0
"30922","family",0,0,0,0,0,0,0,0,0,0
"30923","fun",0,1,0,0,1,0,0,0,0,1
"30924","filled",0,0,0,0,0,0,0,0,0,0
"30925","informative",0,0,0,0,0,0,0,0,0,0
"30926","day",0,0,0,0,0,0,0,0,0,0
"30927","times",0,0,0,0,0,0,0,0,0,0
"30928","spend",0,0,0,0,0,0,0,0,0,0
"30929","time",0,1,0,0,0,0,0,0,0,0
"30930","exhibits",0,0,0,0,0,0,0,0,0,0
"30931","wonderful",0,0,0,0,1,0,1,1,0,1
"30932","excellent",0,0,0,0,1,0,0,1,0,1
"30933","diversity",0,0,0,0,0,0,0,0,0,0
"30934","exhibitions",0,0,0,0,0,0,0,0,0,0
"30935","ancient",0,0,0,0,0,0,0,0,1,0
"30936","artifacts",0,0,0,0,0,0,0,0,0,0
"30937","modern",0,0,0,0,0,0,0,0,0,0
"30938","art",0,1,0,0,1,1,1,0,0,1
"30939","easily",0,0,0,0,0,0,0,0,0,0
"30940","spend",0,0,0,0,0,0,0,0,0,0
"30941","days",0,0,0,0,0,0,0,0,0,0
"30942","amount",0,0,0,0,0,0,0,0,0,0
"30943","artefacts",0,0,0,0,0,0,0,0,0,0
"30944","display",0,0,0,0,0,0,0,0,0,0
"30945","spend",0,0,0,0,0,0,0,0,0,0
"30946","day",0,0,0,0,0,0,0,0,0,0
"30947","tip",0,0,0,0,0,0,0,0,0,0
"30948","start",0,1,0,0,0,0,0,0,0,0
"30949","top",0,1,0,0,0,0,0,1,0,1
"30950","floor",0,0,0,0,0,0,0,0,0,0
"30951","people",0,0,0,0,0,0,0,0,0,0
"30952","spending",0,0,0,0,0,0,0,0,0,0
"30953","lot",0,0,0,0,0,0,0,0,0,0
"30954","time",0,1,0,0,0,0,0,0,0,0
"30955","london",0,0,0,0,0,0,0,0,0,0
"30956","worth",0,0,0,0,0,0,0,0,0,1
"30957","visit",0,0,0,0,0,0,0,0,0,1
"30958","building",0,0,0,0,0,0,0,0,0,1
"30959","you’re",0,0,0,0,0,0,0,0,0,0
"30960","london",0,0,0,0,0,0,0,0,0,0
"30961","days",0,0,0,0,0,0,0,0,0,0
"30962","wouldn’t",0,0,0,0,0,0,0,0,0,0
"30963","top",0,1,0,0,0,0,0,1,0,1
"30964","list",0,0,0,0,0,0,0,0,0,0
"30965","fantastic",0,0,0,0,0,0,0,0,0,0
"30966","exhibition",0,0,0,0,0,0,0,0,0,0
"30967","wonderful",0,0,0,0,1,0,1,1,0,1
"30968","prints",0,0,0,0,0,0,0,0,0,0
"30969","woodcuts",0,0,0,0,0,0,0,0,0,0
"30970","paintings",0,0,0,0,0,0,0,0,0,0
"30971","british",0,0,0,0,0,0,0,0,0,0
"30972","museum",0,0,0,0,0,0,0,0,0,0
"30973","stunning",0,0,0,0,0,0,0,0,0,0
"30974","building",0,0,0,0,0,0,0,0,0,1
"30975","busy",0,0,0,0,0,0,0,0,0,0
"30976","munch",0,0,0,0,0,0,0,0,0,0
"30977","exhibition",0,0,0,0,0,0,0,0,0,0
"30978","busy",0,0,0,0,0,0,0,0,0,0
"30979","managed",0,0,0,0,0,0,0,0,0,0
"30980","steer",0,0,0,0,0,0,0,0,0,0
"30981","wheelchair",0,0,0,0,0,0,0,0,0,0
"30982","loved",0,0,0,0,0,0,0,0,0,0
"30983","experience",0,0,0,0,0,0,0,0,0,0
"30984","visit",0,0,0,0,0,0,0,0,0,1
"30985","historical",0,0,0,0,0,0,0,0,0,0
"30986","spend",0,0,0,0,0,0,0,0,0,0
"30987","day",0,0,0,0,0,0,0,0,0,0
"30988","wife",0,0,0,0,0,0,0,0,0,0
"30989","spent",0,0,0,0,0,0,0,0,1,0
"30990","enjoyable",0,0,0,0,0,0,0,0,0,0
"30991","hours",0,0,0,0,0,0,0,0,0,0
"30992","museum",0,0,0,0,0,0,0,0,0,0
"30993","staff",0,0,0,0,0,0,0,0,0,0
"30994","helpful",0,0,0,0,1,0,0,1,0,1
"30995","designed",0,0,0,0,0,0,0,0,0,0
"30996","ease",0,0,0,0,0,0,0,0,0,1
"30997","viewing",0,0,0,0,0,0,0,0,0,0
"30998","taking",0,0,0,0,0,0,0,0,0,0
"30999","wonderful",0,0,0,0,1,0,1,1,0,1
"31000","exhibits",0,0,0,0,0,0,0,0,0,0
"31001","worth",0,0,0,0,0,0,0,0,0,1
"31002","visit",0,0,0,0,0,0,0,0,0,1
"31003","city",0,0,0,0,0,0,0,0,0,0
"31004","londonuf",0,0,0,0,0,0,0,0,0,0
"31005","hours",0,0,0,0,0,0,0,0,0,0
"31006","itenjoyufd",0,0,0,0,0,0,0,0,0,0
"31007","amazing",0,0,0,0,0,0,0,0,0,0
"31008","stuff",0,0,0,0,0,0,0,0,0,0
"31009","art",0,1,0,0,1,1,1,0,0,1
"31010","history",0,0,0,0,0,0,0,0,0,0
"31011","lovers",0,0,0,0,0,0,0,0,0,0
"31012","day",0,0,0,0,0,0,0,0,0,0
"31013","visit",0,0,0,0,0,0,0,0,0,1
"31014","wasnt",0,0,0,0,0,0,0,0,0,0
"31015","mummies",0,0,0,0,0,0,0,0,0,0
"31016","super",0,0,0,0,0,0,0,0,0,0
"31017","time",0,1,0,0,0,0,0,0,0,0
"31018","understanding",0,0,0,0,0,0,0,1,0,1
"31019","life",0,0,0,0,0,0,0,0,0,0
"31020","edvard",0,0,0,0,0,0,0,0,0,0
"31021","munch",0,0,0,0,0,0,0,0,0,0
"31022","half",0,0,0,0,0,0,0,0,0,0
"31023","hours",0,0,0,0,0,0,0,0,0,0
"31024","slot",0,0,0,0,0,0,0,0,0,0
"31025","busy",0,0,0,0,0,0,0,0,0,0
"31026","pictures",0,0,0,0,0,0,0,0,0,0
"31027","loan",0,0,0,0,0,0,0,0,0,0
"31028","munch",0,0,0,0,0,0,0,0,0,0
"31029","museum",0,0,0,0,0,0,0,0,0,0
"31030","oslo",0,0,0,0,0,0,0,0,0,0
"31031","information",0,0,0,0,0,0,0,0,0,1
"31032","item",0,0,0,0,0,0,0,0,0,0
"31033","bible",0,0,0,0,0,0,0,0,0,0
"31034","tour",0,0,0,0,0,0,0,0,0,0
"31035","loved",0,0,0,0,0,0,0,0,0,0
"31036","depth",0,0,0,0,0,0,0,1,0,1
"31037","information",0,0,0,0,0,0,0,0,0,1
"31038","directed",0,0,0,0,0,0,0,0,0,0
"31039","museum",0,0,0,0,0,0,0,0,0,0
"31040","meant",0,0,0,0,0,0,0,0,0,0
"31041","time",0,1,0,0,0,0,0,0,0,0
"31042","wasted",1,0,1,0,0,0,0,0,1,0
"31043","souvenir",0,0,0,0,0,0,0,0,0,0
"31044","shops",0,0,0,0,0,0,0,0,0,0
"31045","court",1,1,0,1,0,0,0,0,0,0
"31046","range",0,0,0,0,0,0,0,0,0,0
"31047","products",0,0,0,0,0,0,0,0,0,0
"31048","hardest",0,0,0,0,0,0,0,0,0,0
"31049","rubbish",0,0,1,0,0,0,0,0,1,0
"31050","bin",0,0,0,0,0,0,0,0,0,0
"31051","spent",0,0,0,0,0,0,0,0,1,0
"31052","days",0,0,0,0,0,0,0,0,0,0
"31053","british",0,0,0,0,0,0,0,0,0,0
"31054","museum",0,0,0,0,0,0,0,0,0,0
"31055","site",0,0,0,0,0,0,0,0,0,0
"31056","food",0,0,0,0,1,0,0,1,0,1
"31057","provide",0,0,0,0,0,0,0,1,0,1
"31058","varieties",0,0,0,0,0,0,0,0,0,0
"31059","quick",0,0,0,0,0,0,0,0,0,0
"31060","food",0,0,0,0,1,0,0,1,0,1
"31061","plan",0,1,0,0,0,0,0,0,0,0
"31062","spend",0,0,0,0,0,0,0,0,0,0
"31063","time",0,1,0,0,0,0,0,0,0,0
"31064","crowded",0,0,0,0,0,0,0,0,0,0
"31065","egyptian",0,0,0,0,0,0,0,0,0,0
"31066","collections",0,0,0,0,0,0,0,0,0,0
"31067","outstandingmore",0,0,0,0,0,0,0,0,0,0
"31068","mummies",0,0,0,0,0,0,0,0,0,0
"31069","fantastic",0,0,0,0,0,0,0,0,0,0
"31070","space",0,0,0,0,0,0,0,0,0,0
"31071","art",0,1,0,0,1,1,1,0,0,1
"31072","specially",0,0,0,0,0,0,0,0,0,0
"31073","egypt",0,0,0,0,0,0,0,0,0,0
"31074","persia",0,0,0,0,0,0,0,0,0,0
"31075","greece",0,0,0,0,0,0,0,0,0,0
"31076","worth",0,0,0,0,0,0,0,0,0,1
"31077","coming",0,1,0,0,0,0,0,0,0,0
"31078","british",0,0,0,0,0,0,0,0,0,0
"31079","museum",0,0,0,0,0,0,0,0,0,0
"31080","finest",0,0,0,0,0,0,0,0,0,0
"31081","museums",0,0,0,0,0,0,0,0,0,0
"31082","worlddont",0,0,0,0,0,0,0,0,0,0
"31083","miss",0,0,0,0,0,0,0,0,0,0
"31084","visited",0,0,0,0,0,0,0,0,0,0
"31085","ago",0,0,0,0,0,0,0,0,0,0
"31086","daughter",0,0,0,0,1,0,0,0,0,1
"31087","enjoyed",0,0,0,0,0,0,0,0,0,0
"31088","immensely",0,0,0,0,0,0,0,0,0,0
"31089","historic",0,0,0,0,0,0,0,0,0,0
"31090","eras",0,0,0,0,0,0,0,0,0,0
"31091","utterly",0,0,0,0,0,0,0,0,0,0
"31092","amazing",0,0,0,0,0,0,0,0,0,0
"31093","collected",0,0,0,0,0,0,0,0,0,0
"31094","stolen",1,0,0,0,0,0,0,0,1,0
"31095","stuff",0,0,0,0,0,0,0,0,0,0
"31096","wholly",0,0,0,0,0,0,0,0,0,0
"31097","comfortable",0,0,0,0,0,0,0,0,0,0
"31098","visiting",0,0,0,0,0,0,0,0,0,0
"31099","berlin",0,0,0,0,0,0,0,0,0,0
"31100","art",0,1,0,0,1,1,1,0,0,1
"31101","gallery",0,0,0,0,0,0,0,0,0,0
"31102","parthenon",0,0,0,0,0,0,0,0,0,0
"31103","marbles",0,0,0,0,0,0,0,0,0,0
"31104","thieves",0,0,0,0,0,0,0,0,0,0
"31105","amazing",0,0,0,0,0,0,0,0,0,0
