"","title","writer","written","rating","word","sentiment"
"10139","Busy","RedhairMelbourne","Aug 2019",2,"crazy","sadness"
"10140","Busy","RedhairMelbourne","Aug 2019",2,"time","anticipation"
"10141","So busy!!! ","Adventure couple","Aug 2019",3,"time","anticipation"
"10142","So busy!!! ","Adventure couple","Aug 2019",3,"time","anticipation"
"10143","So busy!!! ","Adventure couple","Aug 2019",3,"ruined","anger"
"10144","So busy!!! ","Adventure couple","Aug 2019",3,"ruined","disgust"
"10145","So busy!!! ","Adventure couple","Aug 2019",3,"ruined","fear"
"10146","So busy!!! ","Adventure couple","Aug 2019",3,"ruined","negative"
"10147","So busy!!! ","Adventure couple","Aug 2019",3,"ruined","sadness"
"10148","Amazing museum","tigger2594","Aug 2019",5,"stone","anger"
"10149","Amazing museum","tigger2594","Aug 2019",5,"stone","negative"
"10150","Amazing museum","tigger2594","Aug 2019",5,"cloudy","sadness"
"10151","Amazing museum","tigger2594","Aug 2019",5,"female","positive"
"10152","Manga ","Harry H","Aug 2019",5,"brilliant","anticipation"
"10153","Manga ","Harry H","Aug 2019",5,"brilliant","joy"
"10154","Manga ","Harry H","Aug 2019",5,"brilliant","positive"
"10155","Manga ","Harry H","Aug 2019",5,"brilliant","trust"
"10156","Manga ","Harry H","Aug 2019",5,"recommend","positive"
"10157","Manga ","Harry H","Aug 2019",5,"recommend","trust"
"10158","Manga ","Harry H","Aug 2019",5,"beautiful","joy"
"10159","Manga ","Harry H","Aug 2019",5,"beautiful","positive"
"10160","Maybe the best museum in the world","Aaron A","Aug 2019",5,"famous","positive"
"10161","Maybe the best museum in the world","Aaron A","Aug 2019",5,"stone","anger"
"10162","Maybe the best museum in the world","Aaron A","Aug 2019",5,"stone","negative"
"10163","Maybe the best museum in the world","Aaron A","Aug 2019",5,"worth","positive"
"10164","Maybe the best museum in the world","Aaron A","Aug 2019",5,"trip","surprise"
"10165","Maybe the best museum in the world","Aaron A","Aug 2019",5,"include","positive"
"10166","Fascinating, but always very busy","AMK","Aug 2019",4,"victim","anger"
"10167","Fascinating, but always very busy","AMK","Aug 2019",4,"victim","fear"
"10168","Fascinating, but always very busy","AMK","Aug 2019",4,"victim","negative"
"10169","Fascinating, but always very busy","AMK","Aug 2019",4,"victim","sadness"
"10170","Fascinating, but always very busy","AMK","Aug 2019",4,"fame","positive"
"10171","Fascinating, but always very busy","AMK","Aug 2019",4,"success","anticipation"
"10172","Fascinating, but always very busy","AMK","Aug 2019",4,"success","joy"
"10173","Fascinating, but always very busy","AMK","Aug 2019",4,"success","positive"
"10174","Fascinating, but always very busy","AMK","Aug 2019",4,"invariably","positive"
"10175","Fascinating, but always very busy","AMK","Aug 2019",4,"expect","anticipation"
"10176","Fascinating, but always very busy","AMK","Aug 2019",4,"expect","positive"
"10177","Fascinating, but always very busy","AMK","Aug 2019",4,"expect","surprise"
"10178","Fascinating, but always very busy","AMK","Aug 2019",4,"expect","trust"
"10179","Fascinating, but always very busy","AMK","Aug 2019",4,"visit","positive"
"10180","Heritage of the world","SashaYovanovich","Aug 2019",5,"sense","positive"
"10181","Heritage of the world","SashaYovanovich","Aug 2019",5,"word","positive"
"10182","Heritage of the world","SashaYovanovich","Aug 2019",5,"word","trust"
"10183","Heritage of the world","SashaYovanovich","Aug 2019",5,"content","joy"
"10184","Heritage of the world","SashaYovanovich","Aug 2019",5,"content","positive"
"10185","Heritage of the world","SashaYovanovich","Aug 2019",5,"content","trust"
"10186","Heritage of the world","SashaYovanovich","Aug 2019",5,"organization","anticipation"
"10187","Heritage of the world","SashaYovanovich","Aug 2019",5,"organization","joy"
"10188","Heritage of the world","SashaYovanovich","Aug 2019",5,"organization","positive"
"10189","Heritage of the world","SashaYovanovich","Aug 2019",5,"organization","surprise"
"10190","Heritage of the world","SashaYovanovich","Aug 2019",5,"organization","trust"
"10191","Heritage of the world","SashaYovanovich","Aug 2019",5,"building","positive"
"10192","One of the ""Jewels in our Crown""","Ian G","Aug 2019",5,"visit","positive"
"10193","One of the ""Jewels in our Crown""","Ian G","Aug 2019",5,"including","positive"
"10194","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"art","anticipation"
"10195","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"art","joy"
"10196","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"art","positive"
"10197","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"art","sadness"
"10198","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"art","surprise"
"10199","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"visit","positive"
"10200","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"visit","positive"
"10201","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"fascination","positive"
"10202","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"special","joy"
"10203","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"special","positive"
"10204","Great museum !","Sofika88","Aug 2019",5,"visit","positive"
"10205","Great museum !","Sofika88","Aug 2019",5,"recommend","positive"
"10206","Great museum !","Sofika88","Aug 2019",5,"recommend","trust"
"10207","Fabulous!","Judi O","Aug 2019",5,"spent","negative"
"10208","Fabulous!","Judi O","Aug 2019",5,"extensive","positive"
"10209","Fabulous!","Judi O","Aug 2019",5,"ancient","negative"
"10210","One of the best museum in the world","sofjan2018","Aug 2019",5,"fascinating","positive"
"10211","One of the best museum in the world","sofjan2018","Aug 2019",5,"including","positive"
"10212","One of the best museum in the world","sofjan2018","Aug 2019",5,"donation","positive"
"10213","Words are inadequate","Miss Andie","Aug 2019",5,"information","positive"
"10214","Words are inadequate","Miss Andie","Aug 2019",5,"time","anticipation"
"10215","Awesome ","NealWallen","Aug 2019",5,"expect","anticipation"
"10216","Awesome ","NealWallen","Aug 2019",5,"expect","positive"
"10217","Awesome ","NealWallen","Aug 2019",5,"expect","surprise"
"10218","Awesome ","NealWallen","Aug 2019",5,"expect","trust"
"10219","Awesome ","NealWallen","Aug 2019",5,"time","anticipation"
"10220","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"gorgeous","joy"
"10221","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"gorgeous","positive"
"10222","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"degree","positive"
"10223","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"permission","positive"
"10224","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"truth","positive"
"10225","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"truth","trust"
"10226","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"ancient","negative"
"10227","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"war","fear"
"10228","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"war","negative"
"10229","Tea and cake","DannyTabletennis","Aug 2019",3,"noisy","anger"
"10230","Tea and cake","DannyTabletennis","Aug 2019",3,"noisy","negative"
"10231","Tea and cake","DannyTabletennis","Aug 2019",3,"friendly","anticipation"
"10232","Tea and cake","DannyTabletennis","Aug 2019",3,"friendly","joy"
"10233","Tea and cake","DannyTabletennis","Aug 2019",3,"friendly","positive"
"10234","Tea and cake","DannyTabletennis","Aug 2019",3,"friendly","trust"
"10235","Mesmerising, treat for history and antique lovers","mtemani","Aug 2019",5,"top","anticipation"
"10236","Mesmerising, treat for history and antique lovers","mtemani","Aug 2019",5,"top","positive"
"10237","Mesmerising, treat for history and antique lovers","mtemani","Aug 2019",5,"top","trust"
"10238","Elgin Marbles","tromba61","Aug 2019",5,"vacation","anticipation"
"10239","Elgin Marbles","tromba61","Aug 2019",5,"vacation","joy"
"10240","Elgin Marbles","tromba61","Aug 2019",5,"vacation","positive"
"10241","Elgin Marbles","tromba61","Aug 2019",5,"stone","anger"
"10242","Elgin Marbles","tromba61","Aug 2019",5,"stone","negative"
"10243","Nothing Like It In The World!","Rosemary Y","Aug 2019",5,"balance","positive"
"10244","Nothing Like It In The World!","Rosemary Y","Aug 2019",5,"love","joy"
"10245","Nothing Like It In The World!","Rosemary Y","Aug 2019",5,"love","positive"
"10246","Family break","geoffreyt470","Aug 2019",5,"trip","surprise"
"10247","Family break","geoffreyt470","Aug 2019",5,"lower","negative"
"10248","Family break","geoffreyt470","Aug 2019",5,"lower","sadness"
"10249","Family break","geoffreyt470","Aug 2019",5,"time","anticipation"
"10250","Unable to visit because of security checking queue","9Richard1236","Aug 2019",1,"visit","positive"
"10251","Unable to visit because of security checking queue","9Richard1236","Aug 2019",1,"time","anticipation"
"10252","One of the great museums in the world","Paul F","Aug 2019",5,"archaeology","anticipation"
"10253","One of the great museums in the world","Paul F","Aug 2019",5,"archaeology","positive"
"10254","Always a hit","Violet-grace","Aug 2019",5,"special","joy"
"10255","Always a hit","Violet-grace","Aug 2019",5,"special","positive"
"10256","After Greece, Had to Make a Stop Here to See the Parthenon Marbles","Nancy S","Aug 2019",5,"extraordinary","positive"
"10257","After Greece, Had to Make a Stop Here to See the Parthenon Marbles","Nancy S","Aug 2019",5,"pay","anticipation"
"10258","After Greece, Had to Make a Stop Here to See the Parthenon Marbles","Nancy S","Aug 2019",5,"pay","joy"
"10259","After Greece, Had to Make a Stop Here to See the Parthenon Marbles","Nancy S","Aug 2019",5,"pay","positive"
"10260","After Greece, Had to Make a Stop Here to See the Parthenon Marbles","Nancy S","Aug 2019",5,"pay","trust"
"10261","After Greece, Had to Make a Stop Here to See the Parthenon Marbles","Nancy S","Aug 2019",5,"donation","positive"
"10262","great museum","peggy c","Aug 2019",5,"expect","anticipation"
"10263","great museum","peggy c","Aug 2019",5,"expect","positive"
"10264","great museum","peggy c","Aug 2019",5,"expect","surprise"
"10265","great museum","peggy c","Aug 2019",5,"expect","trust"
"10266","Family","David","Aug 2019",4,"worth","positive"
"10267","Manga Exhibition ","Xue","Aug 2019",5,"pretty","anticipation"
"10268","Manga Exhibition ","Xue","Aug 2019",5,"pretty","joy"
"10269","Manga Exhibition ","Xue","Aug 2019",5,"pretty","positive"
"10270","Manga Exhibition ","Xue","Aug 2019",5,"pretty","trust"
"10271","Manga Exhibition ","Xue","Aug 2019",5,"fee","anger"
"10272","Manga Exhibition ","Xue","Aug 2019",5,"fee","negative"
"10273","NOT TO BE MISSED ","The Florentine Prince","Aug 2019",5,"spectacular","anticipation"
"10274","NOT TO BE MISSED ","The Florentine Prince","Aug 2019",5,"spectacular","surprise"
"10275","NOT TO BE MISSED ","The Florentine Prince","Aug 2019",5,"guard","fear"
"10276","NOT TO BE MISSED ","The Florentine Prince","Aug 2019",5,"guard","positive"
"10277","NOT TO BE MISSED ","The Florentine Prince","Aug 2019",5,"guard","trust"
"10278","NOT TO BE MISSED ","The Florentine Prince","Aug 2019",5,"heritage","trust"
"10279","NOT TO BE MISSED ","The Florentine Prince","Aug 2019",5,"explore","anticipation"
"10280","Interesting but crowded","Greybeard","Aug 2019",4,"school","trust"
"10281","Interesting but crowded","Greybeard","Aug 2019",4,"vacation","anticipation"
"10282","Interesting but crowded","Greybeard","Aug 2019",4,"vacation","joy"
"10283","Interesting but crowded","Greybeard","Aug 2019",4,"vacation","positive"
"10284","Interesting but crowded","Greybeard","Aug 2019",4,"lines","fear"
"10285","Interesting but crowded","Greybeard","Aug 2019",4,"time","anticipation"
"10286","Treasures","TheLoftysPoole","Aug 2019",4,"disappointed","anger"
"10287","Treasures","TheLoftysPoole","Aug 2019",4,"disappointed","disgust"
"10288","Treasures","TheLoftysPoole","Aug 2019",4,"disappointed","negative"
"10289","Treasures","TheLoftysPoole","Aug 2019",4,"disappointed","sadness"
"10290","Treasures","TheLoftysPoole","Aug 2019",4,"pretty","anticipation"
"10291","Treasures","TheLoftysPoole","Aug 2019",4,"pretty","joy"
"10292","Treasures","TheLoftysPoole","Aug 2019",4,"pretty","positive"
"10293","Treasures","TheLoftysPoole","Aug 2019",4,"pretty","trust"
"10294","Treasures","TheLoftysPoole","Aug 2019",4,"hot","anger"
"10295","Treasures","TheLoftysPoole","Aug 2019",4,"stuffy","negative"
"10296","Treasures","TheLoftysPoole","Aug 2019",4,"stone","anger"
"10297","Treasures","TheLoftysPoole","Aug 2019",4,"stone","negative"
"10298","Great activity for all ages","NKG05","Aug 2019",5,"coming","anticipation"
"10299","Great activity for all ages","NKG05","Aug 2019",5,"rainy","sadness"
"10300","Great activity for all ages","NKG05","Aug 2019",5,"educational","positive"
"10301","Great activity for all ages","NKG05","Aug 2019",5,"educational","trust"
"10302","Great activity for all ages","NKG05","Aug 2019",5,"love","joy"
"10303","Great activity for all ages","NKG05","Aug 2019",5,"love","positive"
"10304","Great museum but avoid the crowds","Tolga Y","Aug 2019",5,"trip","surprise"
"10305","Great museum but avoid the crowds","Tolga Y","Aug 2019",5,"visit","positive"
"10306","Great museum but avoid the crowds","Tolga Y","Aug 2019",5,"time","anticipation"
"10307","Great museum but avoid the crowds","Tolga Y","Aug 2019",5,"guarantee","positive"
"10308","Great museum but avoid the crowds","Tolga Y","Aug 2019",5,"guarantee","trust"
"10309","Great museum but avoid the crowds","Tolga Y","Aug 2019",5,"visit","positive"
"10310","Great museum but avoid the crowds","Tolga Y","Aug 2019",5,"unpleasant","disgust"
"10311","Great museum but avoid the crowds","Tolga Y","Aug 2019",5,"unpleasant","negative"
"10312","Great museum but avoid the crowds","Tolga Y","Aug 2019",5,"unpleasant","sadness"
"10313","Great museum but avoid the crowds","Tolga Y","Aug 2019",5,"unproductive","negative"
"10314","Wonders of the Wall","Guppy-w-1","Aug 2019",4,"friend","joy"
"10315","Wonders of the Wall","Guppy-w-1","Aug 2019",4,"friend","positive"
"10316","Wonders of the Wall","Guppy-w-1","Aug 2019",4,"friend","trust"
"10317","Wonders of the Wall","Guppy-w-1","Aug 2019",4,"attraction","positive"
"10318","Wonders of the Wall","Guppy-w-1","Aug 2019",4,"learning","positive"
"10319","Wonders of the Wall","Guppy-w-1","Aug 2019",4,"offer","positive"
"10320","Human history museum","Gustavo M","Aug 2019",5,"ancient","negative"
"10321","Human history museum","Gustavo M","Aug 2019",5,"intense","anger"
"10322","Human history museum","Gustavo M","Aug 2019",5,"intense","disgust"
"10323","Human history museum","Gustavo M","Aug 2019",5,"intense","fear"
"10324","Human history museum","Gustavo M","Aug 2019",5,"intense","joy"
"10325","Human history museum","Gustavo M","Aug 2019",5,"intense","negative"
"10326","Human history museum","Gustavo M","Aug 2019",5,"intense","positive"
"10327","Human history museum","Gustavo M","Aug 2019",5,"intense","surprise"
"10328","Human history museum","Gustavo M","Aug 2019",5,"intense","trust"
